og_record_id,submission_label,catalog_version,validated,part,point_type,heading,question_number,question_text,_closed,answer_text,points,has_points_marker,is_free_text,field_name,shown,question_uid,match_score,hidden_by
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,25,Please describe the criteria used to evaluate client data and the operations applied to process it.,False,This information is not shared for security reasons.,0,N,Y,impact20,Y,94,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,database checks to support informed decisions on whether to examine a,26,Please describe the output produced by the system and any relevant information needed to interpret it in the context of the administrative decision.,True,"The tool outputs a list of export shipments with an associated risk probability
score, and also identifies when specific data points may be missing or
anomalous. The tool makes no decisions or recommendations. However,
CBSA officers may use it, in addition to existing databases and systems, to",0,N,Y,impact21,Y,95,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,27,Will the system perform an assessment or other operation that would not otherwise be completed by a human?,False,No,0,Y,N,impact22,Y,96,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,28,Is the system used by a different part of the organization than the ones who developed it?,False,Yes,4,Y,N,impact5,Y,14,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,29,Are the impacts resulting from the decision reversible?,False,Reversible,1,Y,N,impact6,Y,15,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,30,How long will impacts from the decision last?,False,Impacts are most likely to be brief,1,Y,N,impact7,Y,16,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,31,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The tool will improve CBSA Officers' ability to identify potential non-
compliance and improve facilitation of compliant shipments. Impacts to
compliant exporters will be brief because any resulting examination after an
Officer's referral decision will usually occur the same day. Non-compliant
exporters will be processed in the regular manner, which could result in a
warning letter, a monetary penalty, enforcement action and/or possible
seizure of the goods. It is also possible for a referral for examination to be
cancelled by an Officer using existing system functionality, which will allow
the exporter to proceed with the export of the goods.",0,N,Y,impact8,Y,17,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,32,The impacts that the decision will have on the rights or freedoms of individuals will likely be:,False,Little to no impact,1,Y,N,impact9,Y,18,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,33,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The tool supplements CBSA Officers' existing systems and database checks
related to export shipments.  By assisting the Officer in making more precise
examination referrals, fewer compliant export shipments will be subject to
examination.   As the tool contains only export shipment information, it has no
direct impacts on the rights or freedoms of individuals.",0,N,Y,impact8,Y,17,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,34,"The impacts that the decision will have on the equality, dignity, privacy, and autonomy of individuals will likely be:",False,Little to no impact,1,Y,N,impact24,Y,69,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,35,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The inspection of export shipments does not affect the equality, dignity,
privacy nor the autonomy of individuals.  The tool  supplements the existing
systems and database checks currently being performed by CBSA Officers.
While the tool will improve the quality of examination referrals, it will not
impact the examination process.",0,N,Y,impact8,Y,17,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,36,The impacts that the decision will have on the health and well-being of individuals will likely be:,False,Little to no impact,1,Y,N,impact11,Y,69,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,37,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The inspection of export shipments does not affect the health or well-being of
individuals.  The tool contains information related to export shipments only
and does not risk assess against individuals.  The tool supplements existing
systems and database checks currently being performed by CBSA Officers.",0,N,Y,impact8,Y,17,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,38,The impacts that the decision will have on the economic interests of individuals will likely be:,False,Little to no impact,1,Y,N,impact13,Y,69,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,39,Please describe why the impacts resulting from the decision are as per selected option above.,False,"Any shipment of exported goods may be examined by the CBSA under Section
99(1)(c) of the Customs Act. Examinations may result in a fee to the exporter
to move their goods to the warehouse by the port terminal operator. This fee
is charged regardless of the outcome of the examination. Consequently, the
tool would not result in an economic impact to exporters unless there was an
increase in CBSA Officers at the Port to conduct more examinations, but this
would be unrelated to the implementation of the tool. The tool will provide
additional information that will support improved decision- making by CBSA
Officers. That is, the latter will be better able to determine which shipments to
examine. This will result in improved facilitation and less examinations for
low-risk shipments.",0,N,Y,impact8,Y,17,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,40,"The impacts that the decision will have on the ongoing sustainability of an environmental ecosystem, will likely be:",False,Little to no impact,1,Y,N,impact15,Y,19,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,make informed decisions on the appropriateness of examining shipments,41,Please describe why the impacts resulting from the decision are as per selected option above.,True,"The tool does not have any environmental implications. The inspection of
shipments does not affect the ongoing sustainability of an environmental
ecosystem.",0,N,Y,impact8,Y,17,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,42,Will the Automated Decision System use personal information as input data?,False,Yes,4,Y,N,aboutDataSource1,Y,20,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,43,Have you verified that the use of personal information is limited to only what is directly related to delivering a program or service?,False,Yes,0,Y,N,aboutDataSource9,Y,73,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,44,Is the personal information of individuals being used in a decision-making process that directly affects those individuals?,False,No,0,Y,N,aboutDataSource10,Y,74,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,45,Have you verified if the system is using personal information in a way that is consistent with: (a) the current Personal Information Banks (PIBs) and Privacy Impact Assessments (PIAs) of your programs or (b) planned or implemented modifications to the PIBs or PIAs that take new uses and processes into account?,False,Yes,0,Y,N,aboutDataSource11,Y,75,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,46,Please list relevant PIB Bank Numbers.,False,CBSA PPU 1103,0,N,Y,aboutDataSource12,Y,98,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,47,What is the highest security classification of the input data used by the system? (Select one),False,Protected A,1,Y,N,aboutDataSource2,Y,21,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,48,Who controls the data?,False,Federal government,1,Y,N,aboutDataSource3,Y,22,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,49,Will the system use data from multiple different sources?,False,No,0,Y,N,aboutDataSource4,Y,23,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,50,Will the system require input data from an Internet- or telephony-connected device? (e.g.,False,"Internet of Things, sensor)
No",0,Y,N,aboutDataSource5,Y,24,0.867,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,51,Will the system interface with other IT systems?,False,No,0,Y,N,aboutDataSource6,Y,25,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,52,Who collected the data used for training the system?,False,Your institution,1,Y,N,aboutDataSource7,Y,26,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,53,Who collected the input data used by the system?,False,Your institution,1,Y,N,aboutDataSource8,Y,26,1.0,
eed746a8-a682-47c2-86b1-b427398fa2e2,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,54,"Please describe the input data collected and used by the system, its source, and method of collection.",True,"The data is initially collected in CERS where trade chain partners can submit
their export data via a portal or using the G7-EDI reporting method. The latter
allows exporters and customs service providers to submit export declarations
using electronic data interchange. Data is also collected in the System for
Export Examination (SEE) by Officers performing examinations. The tool does
not pull data directly from the operational channels, rather it is retrieved from
the Enterprise Data Warehouse. It uses a statistical model to evaluate export
shipment data received, including business number, container number(s), HS
code, commodity descriptors, country of destination, declared value, and
examination results data from SEE.",0,N,Y,aboutDataSource13,Y,99,1.0,
